OBJID,CLASS
587726015616450789,2
587726015614550165,2
587726015613173885,0
587726015612846231,3
587726015611994279,0
587726015611994259,0
587726015611732161,0
587726015610355811,3
587726015610159205,0
587726015608258677,0
587726015091310807,2
587726015090196814,0
587726015085215888,0
587726015084363976,0
587726015083643085,0
587726015080693959,0
587726015079579865,2
587726015078334687,1
587726015077744711,2
587726015077089411,3
587726015072633002,0
587726014552932614,0
587726014552670282,2
587726014550638614,0
587726014534516869,0
587726014533861581,3
587726014016127273,0
587726014015078476,0
587726014012784800,2
587726014007476422,3
587726014001709279,0
587726013994762395,0
587725994651222362,2
587725994650173609,0
587725994646307059,0
587725994111926517,3
587725994111271252,0
587725993575710853,0
587725993574924673,1
587725993572368517,0
587725993040019763,3
587725993036677401,2
587725992766472540,3
587725992501772478,3
587725992498364652,0
587725981761536224,1
587725981226631418,0
587725980688449735,0
587725980154855550,0
587725980152823918,3
587725980151119962,1
587725979616477443,1
587725819106230411,0
587725819103412441,0
587725819094827146,1
587725819094171682,0
587725818574274741,0
587725818573684973,0
587725818571129097,0
587725818570735930,0
587725818568835091,2
587725818558152814,0
587725818553958604,3
587725818552058084,1
587725818037534903,3
587725818033471747,0
587725818031374617,0
587725818030522407,0
587725818029473873,3
587725818026983648,0
587725818020429954,0
587725818019119154,2
587725817501778193,3
587725817501057440,0
587725817500860602,5
587725817500401889,0
587725817500139719,0
587725817500074138,0
587725817499812141,1
587725817497518242,0
587725817496469664,0
587725817490374765,1
587725817489981633,0
587725817487360120,3
587725817483952319,0
587725817482576005,1
587725817477333190,0
587725816958812338,0
587725816956780762,0
587725816953962663,0
587725816952717472,0
587725816949571687,0
587725816948654212,0
587725816944984257,3
587725816942493854,1
587725816426594544,1
587725816416960688,0
587725816414208191,0
587725816413946050,0
587725816409555082,0
587725816407392401,0
587725775608742109,0
587725775607496923,0
587725775606841473,3
587725775606513973,0
587725775605399897,1
587725775603237135,1
587725775071871224,0
587725775068922066,3
587725775068332095,2
587725774532509953,3
587725774530281953,0
587725773993279856,0
587725591455793328,0
587725590920757406,0
587725590919577851,0
587725590918660389,0
587725590386704751,0
587725590385328498,3
587725590385066231,3
587725590381527215,0
587725589849243972,3
587725589848588596,0
587725589848195337,0
587725589847474473,0
587725589312700798,0
587725588771045522,0
587725578571546818,0
587725578570694763,3
587725576963621151,0
587725576961720521,0
587725576423407771,0
587725575887913197,3
587725575886733399,1
587725552829333626,0
587725552826843282,3
587725552825729098,0
587725552814522517,1
587725552810197252,0
587725552809279538,5
587725552806658247,0
587725552289644729,0
587725552288268390,0
587725552285319303,0
587725552284336194,0
587725552283549876,1
587725552280731742,0
587725552275423343,0
587725552272736439,0
587725552271425740,0
587725552270835921,0
587725552269000933,3
587725552268149008,0
587725552267493660,2
587725552265068959,0
587725551752970289,3
587725551751790717,0
587725551747006657,0
587725551746875550,0
587725551741960391,0
587725551739469901,0
587725551738683551,3
587725551738159225,0
587725551734489331,0
587725551734423726,0
587725551731999026,0
587725551731474697,0
587725551730622730,3
587725551730557182,3
587725551213477935,0
587725551213281434,0
587725551207186452,0
587725551200895094,2
587725551197618445,0
587725551197618399,0
587725551197028538,0
587725551193489548,1
587725550680801482,0
587725550680670471,0
587725550679359586,0
587725550673592461,0
587725550669594809,0
587725550669529246,0
587725550663499859,0
587725550663106715,0
587725550659240193,0
587725550658846999,0
587725550144716948,0
587725550138556487,0
587725550133051525,0
587725550130757766,0
587725505559069020,0
587725505023377758,0
587725503411191930,0
587725503410471243,0
587725492136313247,0
587725491601867123,0
587725491599769826,0
587725491599704343,0
587725491063226672,0
587725491060539625,0
587725491060342963,3
587725491059884249,0
587725490527142177,1
587725490525438171,0
587725489988305084,0
587725475491283100,3
587725474955198506,1
587725474419048558,0
587725473882439843,1
587725473344848002,0
587725471209947298,3
587725471209422982,0
587725471206998197,2
587725471205294291,0
587725470674649267,0
587725470671438085,2
587725470663901373,0
587725470138040562,0
587725470132600949,0
587725470127816925,2
587725470125850864,3
587725470125785465,0
587725469595992215,0
587725469592781094,0
587725469588717864,0
587725469063774212,0
587725469063118926,0
587725469062987871,0
587725469061742746,0
587725469055320114,3
587725469052502051,0
587725468526772492,0
587725468526248171,0
587725468525133953,2
587725468523102256,1
587725075532480771,3
587725074992726237,0
587725074991677508,5
587725074988466494,3
587725074458476741,0
587725074458149044,3
587725074457886934,3
587725074457886881,0
587725074457690379,2
587725074455527676,3
587725074453365062,0
587725073919967442,0
587725041709875335,0
587725041703977085,0
587725041173397644,0
587725041169399922,0
587725041168089191,0
587725041167827061,0
587725041166319696,0
587725041163501751,0
587725041161928803,0
587725040629842198,0
587725040627548200,0
587725040627024001,0
587725040090022009,0
587725040090022008,0
587725039561539765,0
587725039554330788,1
587725039552299113,0
587725039024341148,0
587725039024078967,0
587725039022440650,1
587725039022047423,3
587725039014641740,3
587724650876567660,0
587724650875977910,0
587724650870538467,0
587724650869948519,1
587724650869096660,0
587724650866475120,0
587724650338320552,0
587724650336485508,0
587724650336157878,3
587724650335699140,1
587724650335568084,0
587724650328948817,0
587724649801252998,0
587724649800138871,0
587724649800073344,3
587724649797713953,0
587724649797386346,0
587724649790439510,0
587724649261760624,0
587724649255993550,0
587724648728625314,2
587724648722792623,0
587724648718336158,0
587724648718270607,5
587724648190443669,0
587724648187035796,0
587724648184807593,0
587724648182710426,0
587724648182448404,3
587724648182317265,0
587724648181727295,0
587724648181334203,0
587724648181268637,3
587724648180875538,3
587724242843336905,0
587724242840387716,2
587724242837766216,0
587724242306924678,0
587724242306728063,2
587724242305745037,0
587724241772151009,0
587724241770643661,0
587724241768611900,3
587724241767366798,0
587724241763893300,3
587724241762582623,3
587724241232199823,0
587724241228005459,0
587724241227808899,3
587724241226760278,1
587724241224663182,0
587724240697950323,0
587724240691724357,0
587724240688513159,0
587724234253205660,0
587724233183395951,0
587724233182216346,0
587724233180577874,0
587724233178939549,0
587724233176907887,0
587724233174941808,1
587724233173827648,1
587724232645804217,3
587724232645083435,3
587724232645017691,0
587724232644886680,0
587724232640626851,0
587724232639905893,3
587724232638529726,0
587724232636694556,0
587724232108081343,0
587724232104411220,5
587724232099954813,0
587724231568588819,0
587724199895957646,0
587724199895891975,0
587724199894253573,0
587724199889666224,5
587724199355285657,0
587724199354957959,0
587724199353778319,0
587724199352074365,0
587724199079641278,0
587724198820577450,0
587724198817104047,0
587724198815137954,2
587724198812188800,3
587724198282658020,0
587724198282461360,0
587724198281412686,3
587724198279184570,2
587724198278463763,1
587724198275449074,2
587724197737529433,0
587724197206818943,0
587724197205901456,2
587724197204525264,0
587724197204263040,3
587724197202886883,1
587722984440594689,0
587722984439218362,0
587722984438169758,0
587722984437711036,0
587722984435548349,0
587722984432992365,0
587722984432337128,0
587722984424276087,0
587722984421458046,1
587722984420343947,0
587722983912112406,0
587722983911260439,3
587722983907459348,3
587722983906738524,0
587722983903789271,0
587722983902675140,0
587722983898808476,0
587722983898415257,0
587722983897563195,1
587722983897366715,0
587722983892451545,0
587722983892254910,0
587722983890485398,0
587722983889502322,3
587722983888912567,0
587722983887798377,0
587722983882621023,0
587722983374127595,0
587722983372947777,0
587722983372226863,0
587722983363117392,3
587722983360102542,3
587722983359447222,0
587722983354204326,2
587722983352959094,0
587722983352762465,0
587722983352696961,0
587722983350993026,0
587722983350861954,0
587722983350403197,0
587722983348633701,0
587722982837190737,2
587722982836666767,3
587722982835814668,3
587722982832996693,0
587722982830178312,0
587722982829916441,0
587722982829719804,0
587722982825001149,0
587722982824935678,0
587722982822510803,3
587722982820741353,0
587722982818906310,1
587722982817661031,0
587722982815039615,0
587722982809927831,0
587722982809665654,0
587722982808813792,0
587722982808354928,0
587722982300188884,0
587722982300188781,0
587722982298157371,0
587722982286229752,0
587722982284656769,0
587722982282100788,3
587722982281183340,0
587722982281052380,0
587722982277447758,3
587722982276399181,0
587722982274498694,0
587722982273712142,0
587722982273384452,4
587722982271615079,3
587722981750865959,0
587722981750014083,0
587722981748965649,3
587722981742215240,0
587722981733826738,3
587722953303916935,2
587722952767439450,3
